   ,CRADNO,QHAREAID,SEX,AGEGROUP,NUM,qu
44428,42,440303001,1,35,147,440303
44429,43,440303001,1,20,118,440303
44430,34,440303001,1,40,46,440303
44431,23,440303001,2,65,9,440303
44432,42,,2,15,23,
44433,新生,440303002,2,0,1,440303
44434,42,440303001,2,50,79,440303
44435,51,440303001,2,45,153,440303
44436,61,440303002,2,10,1,440303
44437,43,440303001,1,60,16,440303
44438,23,440303001,1,20,17,440303
44439,65,440303001,1,55,5,440303
44440,61,440303001,2,30,17,440303
44441,天,440303001,1,0,1,440303
44442,37,,1,35,15,
44443,23,440303001,2,5,2,440303
44444,23,440303001,1,55,9,440303
44445,65,440303002,2,1,1,440303
44446,42,440304001,1,25,298,440304
44447,53,440307011,1,25,1,440307
44448,45,440305002,2,55,20,440305
44449,41,440303001,1,50,23,440303
44450,……,440303002,1,1,1,440303
44451,41,,1,15,43,
44452,12,440303002,2,55,1,440303
44453,51,440303001,1,1,35,440303
44454,46,440303001,2,30,22,440303
44455,43,440303001,1,35,108,440303
44456,53,440303001,1,35,9,440303
44457,34,440303001,2,50,7,440303
44458,37,440303001,2,35,15,440303
44459,？,440303001,1,1,3,440303
44460,23,440303001,1,25,33,440303
44461,35,440303001,2,5,7,440303
44462,35,440303001,1,15,3,440303
44463,0,440303001,1,1,9,440303
44464,42,440303001,2,15,20,440303
44465,51,440303001,2,60,21,440303
44466,41,440303001,1,55,8,440303
44467,45,440303001,2,20,62,440303
44468,37,440303001,2,40,11,440303
44469,32,440303001,2,30,9,440303
44470,34,440303001,2,65,5,440303
44471,23,440303001,2,1,3,440303
44472,22,440303001,2,60,6,440303
44473,46,440303001,2,35,11,440303
44474,52,440303001,2,25,18,440303
44475,34,440303001,1,30,41,440303
44476,23,440303001,2,20,19,440303
44477,23,440303001,2,40,20,440303
44478,36,440303001,1,55,35,440303
44479,31,440303001,1,45,5,440303
44480,63,440303001,1,30,2,440303
44481,61,440303001,2,5,3,440303
44482,65,440303001,2,40,8,440303
44483,不详,440303001,1,10,4,440303
44484,41,440303001,2,65,10,440303
44485,46,440303001,1,60,2,440303
44486,41,,2,35,54,
44487,50,440303001,2,5,7,440303
44488,46,440303001,1,35,11,440303
44489,62,440303001,2,30,10,440303
44490,21,440303001,1,45,8,440303
44491,19,440303001,1,25,6,440303
44492,34,440303001,2,15,2,440303
44493,42,440303001,2,80,2,440303
44494,22,440303001,1,0,1,440303
44495,0,440303001,2,5,1,440303
44496,61,440303001,1,50,12,440303
44497,42,440303001,1,10,15,440303
44498,34,440303001,2,70,2,440303
44499,65,440303001,1,25,14,440303
44500,35,440303001,1,50,2,440303
44501,46,440303001,1,45,5,440303
44502,无有,440303001,1,0,1,440303
44503,？,440303001,1,5,1,440303
44504,34,440303001,2,1,8,440303
44505,32,440303001,1,70,1,440303
44506,52,440303001,2,5,4,440303
44507,12,440303001,2,25,2,440303
44508,36,440303001,2,75,4,440303
44509,42,440303001,2,0,2,440303
44510,45,440303001,2,70,3,440303
44511,33,440303001,1,65,5,440303
44512,43,440303001,2,70,3,440303
44513,未上,440303001,2,5,1,440303
44514,46,440303001,1,30,11,440303
44515, 无,440303001,1,10,1,440303
44516,19,440303001,1,20,4,440303
44517,21,440303001,2,70,2,440303
44518,64,440303001,2,25,1,440303
44519,32,440303001,1,65,4,440303
44520,21,440303001,1,15,3,440303
44521,23,440303001,1,10,4,440303
44522,33,440303001,2,1,5,440303
44523,19,440303001,2,40,1,440303
44524,63,440303001,1,40,1,440303
44525,新生,440303001,2,0,4,440303
44526,64,440303001,2,60,2,440303
44527,33,440303001,2,0,1,440303
44528,15,440303001,2,55,1,440303
44529,31,440303001,1,65,1,440303
44530,‘，,440303001,1,0,1,440303
44531,37,440303001,1,70,3,440303
44532,15,440303001,1,55,1,440303
44533,无上,440303001,2,5,1,440303
44534,老人,440303001,2,85,2,440303
44535,19,440303001,1,70,1,440303
44536,不祥,440303001,2,60,1,440303
44537,14,440303001,2,65,1,440303
44538,无,440303001,2,85,4,440303
44539,61,440303001,2,60,5,440303
44540,无证,440303001,2,0,1,440303
44541,45,440303001,2,5,3,440303
44542,12,440303001,2,30,2,440303
44543,62,440303001,2,10,2,440303
44544,41,440303001,1,0,2,440303
44545,64,440303001,1,40,2,440303
44546,62,440303001,2,60,1,440303
44547,无证,440303001,1,0,1,440303
44548,65,440303001,2,70,1,440303
44549,1,440303001,1,0,1,440303
44550,44,440303007,2,45,468,440303
44551,36,440303007,1,25,128,440303
44552,41,440303007,1,55,23,440303
44553,51,440303007,1,55,27,440303
44554,65,440303001,2,55,1,440303
44555,无,440303007,1,1,117,440303
44556,32,440303007,1,35,27,440303
44557,51,440303007,2,60,26,440303
44558,35,440303007,2,20,75,440303
44559,32,440303007,2,35,21,440303
44560,36,440303007,2,45,82,440303
44561,42,440303007,2,35,135,440303
44562,35,440303007,2,45,29,440303
44563,43,440303007,2,35,185,440303
44564,45,440303007,2,40,42,440303
44565,33,440303007,1,25,23,440303
44566,无,440303007,2,1,89,440303
44567,52,440303007,2,70,6,440303
44568,46,440303007,2,35,15,440303
44569,36,440303007,2,55,29,440303
44570,23,440303007,1,45,16,440303
44571,62,440303001,2,40,3,440303
44572,46,440303007,2,20,19,440303
44573,51,440303007,1,40,90,440303
44574,65,440303007,2,20,6,440303
44575,42,440303007,1,45,66,440303
44576,50,440303007,2,10,6,440303
44577,37,440303007,1,45,15,440303
44578,37,440303007,1,80,1,440303
44579,32,440303007,2,50,15,440303
44580,41,440303007,1,40,68,440303
44581,34,440303007,1,45,24,440303
44582,50,440303007,2,1,3,440303
44583,45,440303007,2,15,20,440303
44584,45,440303007,1,80,1,440303
44585,46,440303007,2,55,8,440303
44586,无上,440303001,2,1,1,440303
44587,22,440303001,2,70,1,440303
44588,12,440303007,1,45,3,440303
44589,无号,440303007,1,1,4,440303
44590,36,440303007,1,55,30,440303
44591,41,440303007,2,30,77,440303
44592,23,440303007,1,25,30,440303
44593,xx,440303001,1,1,1,440303
44594,33,440303001,1,60,2,440303
44595,46,440303001,2,60,1,440303
44596,65,440303001,1,5,1,440303
44597,42,440303007,1,60,29,440303
44598,65,440303007,1,50,4,440303
44599,43,440303007,1,15,41,440303
44600,不详,440303001,1,0,1,440303
44601,34,440303007,2,35,34,440303
44602,50,440303007,2,15,4,440303
44603,13,440303007,1,40,19,440303
44604,46,440303007,1,85,1,440303
44605,41,440303007,1,1,13,440303
44606,14,440303007,1,5,2,440303
44607,19,440303001,1,60,1,440303
44608,未上,440303001,2,15,1,440303
44609,无上,440303001,1,0,1,440303
44610,61,440303007,2,35,23,440303
44611,65,440303007,2,25,9,440303
44612,65,440303007,1,25,10,440303
44613,22,440303007,1,35,18,440303
44614,31,440303007,1,40,8,440303
44615,45,440303007,2,60,15,440303
44616,23,440303007,2,60,13,440303
44617,61,440303007,1,40,20,440303
44618,37,440303007,1,40,20,440303
44619,13,440303007,2,45,2,440303
44620,31,440303007,2,0,1,440303
44621,。,440303007,1,70,1,440303
44622,35,440303007,2,10,12,440303
44623,52,440303007,1,15,9,440303
44624,36,440303007,1,75,5,440303
44625,*,440303007,1,1,7,440303
44626,13,440303007,1,15,5,440303
44627,35,440303007,2,65,6,440303
44628,无,440303007,2,75,4,440303
44629,61,440303007,2,70,5,440303
44630,未上,440303007,1,1,5,440303
44631,13,440303007,2,65,3,440303
44632,51,440303007,2,5,3,440303
44633,44,440303007,2,85,19,440303
44634,36,440303007,1,1,16,440303
44635,37,440303007,2,15,4,440303
44636,43,440303007,1,85,3,440303
44637,46,440303007,1,15,10,440303
44638,21,440303007,1,50,12,440303
44639,11,440303007,1,55,1,440303
44640,53,440303007,2,35,4,440303
44641,52,440303007,1,55,4,440303
44642,15,440303007,1,35,2,440303
44643,19,440303007,1,45,1,440303
44644,19,440303007,1,25,2,440303
44645,14,440303007,2,50,6,440303
44646,35,440303007,1,0,3,440303
44647,64,440303007,1,40,1,440303
44648,64,440303007,2,45,3,440303
44649,21,440303007,1,55,8,440303
44650,无号,440303007,1,10,1,440303
44651,31,440303007,1,5,1,440303
44652,14,440303007,2,60,3,440303
44653,34,440303007,1,75,6,440303
44654,33,440303007,1,60,5,440303
44655,20,440303007,1,0,6,440303
44656,15,440303007,1,85,2,440303
44657,37,,1,25,21,
44658,无证,440303007,1,5,1,440303
44659,46,440303007,1,70,2,440303
44660,32,440303007,1,55,5,440303
44661,62,440303007,2,1,2,440303
44662,.,440303007,1,5,1,440303
44663,32,440303007,2,75,1,440303
44664,64,440303007,1,50,2,440303
44665,37,440303007,2,10,3,440303
44666,52,440303007,1,50,3,440303
44667,23,440303007,2,70,3,440303
44668,15,440303007,2,70,4,440303
44669,45,440303007,2,10,4,440303
44670,33,440303007,2,15,4,440303
44671,21,440303007,1,70,1,440303
44672,12,440303007,1,35,1,440303
44673,34,440303005,1,20,34,440303
44674,42,440303005,1,20,119,440303
44675,44,440303005,1,25,624,440303
44676,15,440303005,2,55,4,440303
44677,44,440303005,1,35,201,440303
44678,43,440303005,2,15,26,440303
44679,44,440303005,2,35,150,440303
44680,44,440303005,2,25,608,440303
44681,43,440303005,2,25,200,440303
44682,42,440303005,1,65,15,440303
44683,45,440303005,1,25,66,440303
44684,43,440303005,1,65,10,440303
44685,42,440303005,1,25,173,440303
44686,61,440303005,1,45,6,440303
44687,62,440303005,2,25,16,440303
44688,51,440303005,1,15,21,440303
44689,36,440303005,2,60,9,440303
44690,44,440303005,1,45,127,440303
44691,36,440303005,2,15,18,440303
44692,43,440303005,1,30,99,440303
44693,42,440303005,1,50,28,440303
44694,22,440303005,1,30,20,440303
44695,44,440303005,2,1,99,440303
44696,35,440303005,1,60,2,440303
44697,43,440303005,2,35,43,440303
44698,35,440303005,1,40,5,440303
44699,52,440303005,2,25,15,440303
44700,44,440303005,2,0,4,440303
44701,33,440303007,1,5,2,440303
44702,12,440303007,1,20,1,440303
44703,34,440303005,2,25,27,440303
44704,34,440303005,2,1,5,440303
44705,36,440303005,2,45,19,440303
44706,22,440303005,1,20,12,440303
44707,52,440303005,2,20,20,440303
44708,23,440303005,1,35,23,440303
44709,61,440303005,2,50,1,440303
44710,52,440303005,2,50,3,440303
44711,62,440303007,1,60,1,440303
44712,其它,440303005,1,1,8,440303
44713,23,440303005,2,25,21,440303
44714,63,440303007,1,80,1,440303
44715,37,440303007,1,65,1,440303
44716,62,440303007,2,5,1,440303
44717,35,440303005,1,30,21,440303
44718,13,440303005,1,30,11,440303
44719,34,440303005,2,50,4,440303
44720,11,440303007,1,1,1,440303
44721,62,440303005,1,25,5,440303
44722,19,440303005,1,15,1,440303
44723,无,440303005,1,5,30,440303
44724,45,440303005,2,40,8,440303
44725,23,440303005,1,55,3,440303
44726,43,440303005,2,60,19,440303
44727,13,440303005,2,20,7,440303
44728,62,440303005,2,45,5,440303
44729,"无
",440303007,2,1,2,440303
44730,11,440303007,1,10,1,440303
44731,43,440303005,2,40,55,440303
44732,51,440303005,1,5,8,440303
44733,36,440303005,2,25,93,440303
44734,51,440303005,2,30,41,440303
44735,13,440303005,1,20,8,440303
44736,33,440303005,1,40,4,440303
44737,63,440303007,1,55,1,440303
44738,53,440303005,1,35,2,440303
44739,46,440303005,2,50,1,440303
44740,11,440303007,2,70,1,440303
44741,15,440303005,2,20,4,440303
44742,"无
",440303007,1,0,1,440303
44743,42,440303005,2,60,24,440303
44744,12,440303005,1,75,1,440303
44745,54,440303005,2,20,1,440303
44746,46,440303005,1,65,3,440303
44747,11,440303005,1,0,1,440303
44748,11,440303005,1,75,1,440303
44749,51,440303005,1,60,7,440303
44750,32,440303005,1,50,6,440303
44751,35,440303005,2,50,5,440303
44752,34,440303005,2,60,3,440303
44753,20,440303005,1,10,2,440303
44754,23,440303005,1,45,3,440303
44755,65,440303005,1,45,1,440303
44756,其它,440303005,2,1,5,440303
44757,35,440303005,2,55,2,440303
44758,14,440303005,1,45,2,440303
44759,33,440303005,1,65,1,440303
44760,31,440303005,1,40,2,440303
44761,35,440303005,2,80,2,440303
44762,52,440303005,2,35,6,440303
44763,62,440303005,1,65,1,440303
44764,21,440303005,1,20,9,440303
44765,14,440303005,1,60,1,440303
44766,62,440303005,2,20,6,440303
44767,23,440303005,2,80,1,440303
44768,14,440303005,1,55,2,440303
44769,37,440303005,2,65,2,440303
44770,65,440303005,2,25,3,440303
44771,32,440303005,2,40,5,440303
44772,21,440303005,2,5,2,440303
44773,46,440303005,1,35,4,440303
44774,14,440303005,2,1,1,440303
44775,61,440303005,1,75,1,440303
44776,21,440303005,1,55,1,440303
44777,19,440303005,1,20,4,440303
44778,22,440303005,2,75,1,440303
44779,。。,440303005,1,1,3,440303
44780,无,440303005,2,10,5,440303
44781,45,440303005,1,55,3,440303
44782,13,440303005,2,30,3,440303
44783,45,440303005,2,5,3,440303
44784,61,440303005,2,1,2,440303
44785,21,440303005,2,60,2,440303
44786,o,440303005,2,65,1,440303
44787,33,440303005,1,75,1,440303
44788,37,440303005,1,55,2,440303
44789,61,440303005,1,5,1,440303
44790,63,440303005,2,45,1,440303
44791,52,440303003,2,25,53,440303
44792,44,440303003,1,25,769,440303
44793,44,440303003,2,10,60,440303
44794,45,440303003,2,55,15,440303
44795,44,440303003,2,20,1124,440303
44796,53,440303003,1,15,8,440303
44797,44,440303003,2,1,73,440303
44798,43,440303003,2,30,220,440303
44799,43,440303003,2,45,88,440303
44800,52,440303003,2,20,51,440303
44801,34,440303003,2,25,64,440303
44802,37,440303003,1,35,23,440303
44803,44,440303003,2,15,446,440303
44804,62,440303003,2,25,24,440303
44805,43,440303003,1,40,102,440303
44806,51,440303003,1,45,96,440303
44807,！,440303003,2,1,11,440303
44808,32,440303003,1,60,9,440303
44809,36,440303003,2,40,63,440303
44810,61,440303003,2,25,55,440303
44811,65,440303003,1,30,12,440303
44812,52,440303003,1,20,40,440303
44813,44,440303003,1,50,138,440303
44814,14,440303003,2,60,2,440303
44815,46,440303003,2,1,1,440303
44816,无,440303003,2,1,54,440303
44817,未入,440303005,2,0,2,440303
44818,12,440303003,1,35,5,440303
44819,44,440303003,1,10,70,440303
44820,34,440303003,2,65,6,440303
44821,无证,440303003,1,0,2,440303
44822,37,440303003,1,25,67,440303
44823,36,440303003,2,35,65,440303
44824,44,440303003,2,60,82,440303
44825,51,440303003,1,40,102,440303
44826,22,440303005,1,60,1,440303
44827,51,440303003,1,15,28,440303
44828,41,440303003,2,30,85,440303
44829,22,440303003,1,40,21,440303
44830,42,440303003,1,15,42,440303
44831,51,440303003,2,15,36,440303
44832,33,440303003,2,55,7,440303
44833,33,440303003,2,65,5,440303
44834,33,440303003,2,40,10,440303
44835,62,440303003,2,60,3,440303
44836,35,440303005,1,65,1,440303
44837,46,440303005,2,65,1,440303
44838,37,440303003,2,35,12,440303
44839,53,440303003,2,30,8,440303
44840,36,440303003,2,55,25,440303
44841,61,440303003,1,20,26,440303
44842,42,440303003,2,5,7,440303
44843,51,440303003,2,45,93,440303
44844,15,440303003,1,25,13,440303
44845,15,440303005,2,15,1,440303
44846,52,440303003,1,25,42,440303
44847,21,440303003,1,50,10,440303
44848,33,440303005,1,85,1,440303
44849,一,440303005,2,1,1,440303
44850,46,440303003,2,35,8,440303
44851,36,440303003,2,45,72,440303
44852,无,440303003,2,65,7,440303
44853,31,440303003,1,45,8,440303
44854,61,440303003,2,20,32,440303
44855,35,440303003,1,35,22,440303
44856,36,440303003,2,5,14,440303
44857,51,440303005,1,80,1,440303
44858,61,440303003,2,35,20,440303
44859,21,440303003,2,70,3,440303
44860,45,440303003,1,10,4,440303
44861,R2,440303003,2,50,1,440303
44862,42,440303003,2,55,33,440303
44863,53,440303005,2,70,1,440303
44864,65,440303005,2,40,1,440303
44865,34,440303005,1,70,1,440303
44866,11,440303003,1,45,7,440303
44867,23,440303003,2,80,1,440303
44868,45,440303003,1,5,7,440303
44869,64,440303003,2,25,2,440303
44870,50,440303003,1,10,4,440303
44871,未入,440303003,2,0,1,440303
44872,65,440303003,2,30,3,440303
44873,50,440303003,1,5,4,440303
44874,65,440303003,2,45,4,440303
44875,小孩,440303003,1,1,5,440303
44876,65,440303003,1,45,4,440303
44877,32,440303003,1,55,6,440303
44878,21,440303003,2,20,24,440303
44879,不祥,440303003,1,1,7,440303
44880,44,440303003,2,75,14,440303
44881,37,440303003,2,65,3,440303
44882,23,440303003,2,70,5,440303
44883,31,440303003,2,65,1,440303
44884,21,440303003,1,5,2,440303
44885,52,440303003,1,0,1,440303
44886,11,440303003,2,60,2,440303
44887,"无
",440303003,1,5,2,440303
44888,32,440303003,2,65,3,440303
44889,12,440303003,1,60,2,440303
44890,45,440303003,2,10,3,440303
44891,65,440303003,2,35,6,440303
44892,61,440303003,1,55,7,440303
44893,不祥,440303003,1,65,2,440303
44894,52,440303003,1,55,4,440303
44895,35,440303003,1,10,3,440303
44896,"无
",440303003,1,75,1,440303
44897,21,440303003,1,60,9,440303
44898,61,440303003,2,45,11,440303
44899,不配,440303003,2,0,1,440303
44900,34,440303003,2,80,1,440303
44901,22,440303003,1,60,5,440303
44902,33,440303003,1,1,2,440303
44903,0,440303003,2,1,2,440303
44904,无证,440303003,2,5,4,440303
44905,22,440303003,1,1,3,440303
44906,未知,440303003,1,0,1,440303
44907,53,440303003,2,35,5,440303
44908,13,440303003,2,1,2,440303
44909,62,440303003,1,60,3,440303
44910,54,440303003,2,50,1,440303
44911,64,440303003,1,45,1,440303
44912,36,440303003,2,70,2,440303
44913,53,440303003,2,40,6,440303
44914,34,440303003,1,65,2,440303
44915,46,440303003,2,70,1,440303
44916,37,440303003,2,45,3,440303
44917,15,440303003,2,60,1,440303
44918,14,440303003,2,10,1,440303
44919,63,440303003,1,30,1,440303
44920,21,440303003,2,10,2,440303
44921,63,440303003,1,60,1,440303
44922,44,440303003,1,80,3,440303
44923,46,440303003,1,40,4,440303
44924,，，,440303003,1,1,3,440303
44925,63,440303003,2,50,2,440303
44926,53,440303003,2,65,1,440303
44927,62,440303003,2,80,1,440303
44928,11,440303003,2,30,1,440303
44929,19,440303003,2,25,1,440303
44930,未登,440303003,1,0,3,440303
44931,52,440303003,2,0,1,440303
44932,"无
",440303003,2,75,1,440303
44933,"无
",440303003,2,1,1,440303
44934,61,440303003,1,10,1,440303
44935,35,440303003,2,10,2,440303
44936,61,440303003,2,55,2,440303
44937,52,440303003,1,70,1,440303
44938,#NAME?,440303003,2,60,1,440303
44939,52,440303003,1,1,1,440303
44940,12,440303003,2,55,1,440303
44941,后补,440303003,2,65,1,440303
44942,暂无,440303003,1,5,2,440303
44943,62,440303003,2,55,1,440303
44944,没上,440303003,2,1,1,440303
44945,没上,440303003,2,0,1,440303
44946,34,440303003,2,1,3,440303
44947,61,440303003,2,1,2,440303
44948,不详,440303003,1,10,1,440303
44949,53,440303003,2,60,2,440303
44950,62,440303003,1,10,1,440303
44951,31,440303003,2,40,1,440303
44952,44,440303004,1,15,1170,440303
44953,42,440303004,1,25,200,440303
44954,36,440303004,2,20,194,440303
44955,63,440303004,1,20,5,440303
44956,44,440303004,2,15,1534,440303
44957,44,440303004,2,40,307,440303
44958,41,440303004,1,20,79,440303
44959,44,440303004,1,5,371,440303
44960,45,440303004,2,50,27,440303
44961,51,440303004,1,35,51,440303
44962,43,440303004,1,25,193,440303
44963,45,440303004,1,55,7,440303
44964,36,440303004,1,15,71,440303
